,featureType,prblemType,confID,budget,eng_lvls,divide,fusionType,repeats,loss,mae,maperc_e,mslog_e,CosineSimilarity,Huber,LogCosh
test_score,rgb,regression,"(0, 0, 1)",27.0,3,5,conc,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.7320517301559448,1.0985370874404907,0.9625526070594788
train_score,rgb,regression,"(0, 0, 1)",81.0,3,5,conc,0,3.481832265853882,1.7281262874603271,80.88552856445312,0.705716609954834,-1.7320548295974731,1.2439055442810059,1.1095014810562134
val_score,rgb,regression,"(0, 0, 1)",81.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66851043701172,0.6104483604431152,-1.7320517301559448,1.066024899482727,0.9481708407402039
test_score,rgb,regression,"(0, 0, 1)",81.0,3,5,conc,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.732051968574524,1.0985370874404907,0.9625526666641235
train_score,rgb,regression,"(0, 0, 1)",243.0,3,5,conc,0,3.481832265853882,1.7281262874603271,80.88552856445312,0.705716609954834,-1.7320548295974731,1.2439055442810059,1.109501600265503
val_score,rgb,regression,"(0, 0, 1)",243.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66850280761719,0.6104485392570496,-1.7320514917373657,1.0660250186920166,0.9481708407402039
test_score,rgb,regression,"(0, 0, 1)",243.0,3,5,conc,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263147592544556,-1.7320517301559448,1.0985370874404907,0.9625526070594788
train_score,rgb,regression,"(0, 0, 2)",9.0,3,5,conc,0,3.481832265853882,1.7281262874603271,80.88552856445312,0.705716609954834,-1.7320548295974731,1.2439055442810059,1.1095014810562134
val_score,rgb,regression,"(0, 0, 2)",9.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66851806640625,0.6104483604431152,-1.7320517301559448,1.0660250186920166,0.9481708407402039
test_score,rgb,regression,"(0, 0, 2)",9.0,3,5,conc,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263147592544556,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,rgb,regression,"(0, 0, 2)",27.0,3,5,conc,0,3.704054355621338,1.7400548458099365,82.4039077758789,0.9064671397209167,-0.9999998807907104,1.2711471319198608,1.1382519006729126
val_score,rgb,regression,"(0, 0, 2)",27.0,3,5,conc,0,3.102245569229126,1.5595061779022217,80.7375259399414,0.8038701415061951,-0.9999999403953552,1.1047176122665405,0.9843603372573853
test_score,rgb,regression,"(0, 0, 2)",27.0,3,5,conc,0,3.0211031436920166,1.5985366106033325,81.67367553710938,0.8240107297897339,-0.9999999403953552,1.1204787492752075,0.9906312227249146
train_score,rgb,regression,"(0, 0, 3)",9.0,3,5,conc,0,3.48183274269104,1.7281262874603271,80.88552856445312,0.705716609954834,-1.7320539951324463,1.2439055442810059,1.1095014810562134
val_score,rgb,regression,"(0, 0, 3)",9.0,3,5,conc,0,2.8800241947174072,1.5438846349716187,78.66851043701172,0.6104497313499451,-1.7320383787155151,1.0660253763198853,0.9481711387634277
test_score,rgb,regression,"(0, 0, 3)",9.0,3,5,conc,0,2.798882246017456,1.5985366106033325,81.67367553710938,0.6263158917427063,-1.732041835784912,1.0985370874404907,0.9625527858734131
train_score,rgb,regression,"(0, 0, 3)",27.0,3,5,conc,0,3.481832265853882,1.7281262874603271,80.88552856445312,0.705716609954834,-1.7320548295974731,1.2439055442810059,1.1095013618469238
val_score,rgb,regression,"(0, 0, 3)",27.0,3,5,conc,0,2.880023956298828,1.5438846349716187,78.66851043701172,0.6104491949081421,-1.732041597366333,1.0660254955291748,0.9481711387634277
test_score,rgb,regression,"(0, 0, 3)",27.0,3,5,conc,0,2.7988810539245605,1.5985366106033325,81.67367553710938,0.6263151168823242,-1.7320482730865479,1.0985370874404907,0.9625527262687683
train_score,rgb,regression,"(0, 0, 4)",9.0,3,5,conc,0,3.4818408489227295,1.7281262874603271,80.88552856445312,0.7057256102561951,-1.7319893836975098,1.2439061403274536,1.1095024347305298
val_score,rgb,regression,"(0, 0, 4)",9.0,3,5,conc,0,2.880033254623413,1.5438846349716187,78.66851043701172,0.6104583144187927,-1.7319704294204712,1.066027045249939,0.9481724500656128
test_score,rgb,regression,"(0, 0, 4)",9.0,3,5,conc,0,2.7988903522491455,1.5985366106033325,81.67367553710938,0.6263234615325928,-1.7319812774658203,1.0985370874404907,0.9625541567802429
train_score,rgb,regression,"(0, 0, 5)",9.0,3,5,conc,0,3.481832265853882,1.7281262874603271,80.88552856445312,0.705716609954834,-1.7320548295974731,1.2439055442810059,1.1095014810562134
val_score,rgb,regression,"(0, 0, 5)",9.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66850280761719,0.6104485392570496,-1.7320504188537598,1.0660250186920166,0.9481708407402039
test_score,rgb,regression,"(0, 0, 5)",9.0,3,5,conc,0,2.7988808155059814,1.5985366106033325,81.67367553710938,0.6263147592544556,-1.7320506572723389,1.0985370874404907,0.9625526070594788
train_score,rgb,regression,"(0, 0, 5)",27.0,3,5,conc,0,3.481832265853882,1.7281262874603271,80.88552856445312,0.705716609954834,-1.7320548295974731,1.2439055442810059,1.1095014810562134
val_score,rgb,regression,"(0, 0, 5)",27.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66850280761719,0.6104483604431152,-1.7320516109466553,1.066024899482727,0.9481708407402039
test_score,rgb,regression,"(0, 0, 5)",27.0,3,5,conc,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.7320516109466553,1.0985370874404907,0.9625526666641235
train_score,rgb,regression,"(0, 0, 5)",81.0,3,5,conc,0,3.481832265853882,1.7281262874603271,80.88552856445312,0.7057165503501892,-1.7320548295974731,1.2439055442810059,1.1095013618469238
val_score,rgb,regression,"(0, 0, 5)",81.0,3,5,conc,0,2.8800230026245117,1.5438846349716187,78.66850280761719,0.6104483604431152,-1.7320512533187866,1.066024899482727,0.9481708407402039
test_score,rgb,regression,"(0, 0, 5)",81.0,3,5,conc,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.7320516109466553,1.0985370874404907,0.9625526070594788
train_score,rgb,regression,"(0, 0, 6)",9.0,3,5,conc,0,3.482081890106201,1.7281262874603271,80.88552856445312,0.7059729099273682,-1.7301112413406372,1.243929386138916,1.1095261573791504
val_score,rgb,regression,"(0, 0, 6)",9.0,3,5,conc,0,2.8803346157073975,1.5438846349716187,78.66851043701172,0.6107373237609863,-1.7296487092971802,1.066100835800171,0.9482293128967285
test_score,rgb,regression,"(0, 0, 6)",9.0,3,5,conc,0,2.7991490364074707,1.5985366106033325,81.67367553710938,0.6265851855278015,-1.7299671173095703,1.098540186882019,0.9625786542892456
train_score,rgb,regression,"(0, 0, 7)",9.0,3,5,conc,0,3.48183274269104,1.7281262874603271,80.88552856445312,0.7057170271873474,-1.7320520877838135,1.2439055442810059,1.109501600265503
val_score,rgb,regression,"(0, 0, 7)",9.0,3,5,conc,0,2.880025625228882,1.5438846349716187,78.66851043701172,0.6104505658149719,-1.7320332527160645,1.0660254955291748,0.9481713175773621
test_score,rgb,regression,"(0, 0, 7)",9.0,3,5,conc,0,2.7988834381103516,1.598536491394043,81.67367553710938,0.6263167858123779,-1.7320358753204346,1.0985369682312012,0.9625527262687683
train_score,rgb,regression,"(0, 0, 8)",9.0,3,5,conc,0,3.4843218326568604,1.7281262874603271,80.88552856445312,0.7081553936004639,-1.713169813156128,1.2442259788513184,1.1098153591156006
val_score,rgb,regression,"(0, 0, 8)",9.0,3,5,conc,0,2.8822224140167236,1.5438846349716187,78.66850280761719,0.6125563979148865,-1.7154215574264526,1.0663937330245972,0.9484915733337402
test_score,rgb,regression,"(0, 0, 8)",9.0,3,5,conc,0,2.8011257648468018,1.5985366106033325,81.67367553710938,0.6285310387611389,-1.7149385213851929,1.0985605716705322,0.9627800583839417
train_score,rgb,regression,"(0, 0, 9)",9.0,3,5,conc,0,3.4821088314056396,1.7281262874603271,80.88552856445312,0.7060006856918335,-1.7298998832702637,1.2439340353012085,1.1095285415649414
val_score,rgb,regression,"(0, 0, 9)",9.0,3,5,conc,0,2.8803281784057617,1.5438846349716187,78.66850280761719,0.6107491850852966,-1.7296855449676514,1.0660735368728638,0.9482111930847168
test_score,rgb,regression,"(0, 0, 9)",9.0,3,5,conc,0,2.7991907596588135,1.5985366106033325,81.67367553710938,0.6266202330589294,-1.7296483516693115,1.098540186882019,0.9625861644744873
train_score,rgb,regression,"(0, 0, 10)",9.0,3,5,conc,0,3.704054355621338,1.7400548458099365,82.4039077758789,0.9064671397209167,-0.9999998807907104,1.2711471319198608,1.1382519006729126
val_score,rgb,regression,"(0, 0, 10)",9.0,3,5,conc,0,3.102245569229126,1.5595061779022217,80.7375259399414,0.8038701415061951,-0.9999999403953552,1.1047176122665405,0.9843603372573853
test_score,rgb,regression,"(0, 0, 10)",9.0,3,5,conc,0,3.0211031436920166,1.5985366106033325,81.67367553710938,0.8240107297897339,-0.9999999403953552,1.1204787492752075,0.9906312227249146
train_score,rgb,regression,"(0, 0, 11)",9.0,3,5,conc,0,3.4827239513397217,1.7281262874603271,80.88552856445312,0.7066242098808289,-1.7251955270767212,1.243991494178772,1.1095921993255615
val_score,rgb,regression,"(0, 0, 11)",9.0,3,5,conc,0,2.8810267448425293,1.5438846349716187,78.66851043701172,0.6114227175712585,-1.7243353128433228,1.0661965608596802,0.9483203887939453
test_score,rgb,regression,"(0, 0, 11)",9.0,3,5,conc,0,2.800039768218994,1.5985366106033325,81.67367553710938,0.6274545192718506,-1.7231922149658203,1.0985440015792847,0.9626785516738892
train_score,rgb,regression,"(0, 0, 12)",9.0,3,5,conc,0,3.704054355621338,1.7400548458099365,82.4039077758789,0.9064671397209167,-0.9999998807907104,1.2711471319198608,1.1382519006729126
val_score,rgb,regression,"(0, 0, 12)",9.0,3,5,conc,0,3.102245569229126,1.5595061779022217,80.7375259399414,0.8038701415061951,-0.9999999403953552,1.1047176122665405,0.9843603372573853
test_score,rgb,regression,"(0, 0, 12)",9.0,3,5,conc,0,3.0211031436920166,1.5985366106033325,81.67367553710938,0.8240107297897339,-0.9999999403953552,1.1204787492752075,0.9906312227249146
train_score,rgb,regression,"(0, 0, 13)",9.0,3,5,conc,0,3.4827041625976562,1.7281262874603271,80.88552856445312,0.7065783143043518,-1.7253038883209229,1.244033932685852,1.1096199750900269
val_score,rgb,regression,"(0, 0, 13)",9.0,3,5,conc,0,2.880784511566162,1.5438846349716187,78.66851043701172,0.6111851334571838,-1.7261850833892822,1.0661588907241821,0.9482787251472473
test_score,rgb,regression,"(0, 0, 13)",9.0,3,5,conc,0,2.7998454570770264,1.598536491394043,81.67367553710938,0.6272822618484497,-1.7246031761169434,1.0985468626022339,0.962648332118988
train_score,rgb,regression,"(0, 0, 14)",9.0,3,5,conc,0,3.704054355621338,1.7400548458099365,82.4039077758789,0.906467080116272,-0.9999998807907104,1.2711471319198608,1.1382519006729126
val_score,rgb,regression,"(0, 0, 14)",9.0,3,5,conc,0,3.102245569229126,1.5595061779022217,80.7375259399414,0.8038701415061951,-0.9999999403953552,1.1047176122665405,0.9843603372573853
test_score,rgb,regression,"(0, 0, 14)",9.0,3,5,conc,0,3.0211031436920166,1.5985366106033325,81.67367553710938,0.8240107297897339,-0.9999999403953552,1.1204787492752075,0.9906312227249146
train_score,rgb,regression,"(0, 0, 15)",9.0,3,5,conc,0,3.481832265853882,1.7281262874603271,80.88552856445312,0.705716609954834,-1.7320544719696045,1.2439055442810059,1.109501600265503
val_score,rgb,regression,"(0, 0, 15)",9.0,3,5,conc,0,2.8800253868103027,1.5438846349716187,78.66851043701172,0.6104504466056824,-1.7320274114608765,1.0660265684127808,0.9481720328330994
test_score,rgb,regression,"(0, 0, 15)",9.0,3,5,conc,0,2.798882484436035,1.5985366106033325,81.67367553710938,0.6263158917427063,-1.732039213180542,1.0985369682312012,0.9625527858734131
train_score,rgb,regression,"(0, 0, 16)",9.0,3,5,conc,0,3.4819202423095703,1.7281262874603271,80.88552856445312,0.7058066725730896,-1.7313613891601562,1.2439143657684326,1.1095104217529297
val_score,rgb,regression,"(0, 0, 16)",9.0,3,5,conc,0,2.880133867263794,1.5438846349716187,78.66851043701172,0.6105588674545288,-1.7311837673187256,1.066041350364685,0.9481846690177917
test_score,rgb,regression,"(0, 0, 16)",9.0,3,5,conc,0,2.7989933490753174,1.5985366106033325,81.67367553710938,0.6264262795448303,-1.7311853170394897,1.0985372066497803,0.9625638723373413
train_score,rgb,regression,"(0, 0, 17)",9.0,3,5,conc,0,3.481832265853882,1.7281262874603271,80.88552856445312,0.705716609954834,-1.732054591178894,1.2439055442810059,1.1095014810562134
val_score,rgb,regression,"(0, 0, 17)",9.0,3,5,conc,0,2.88002610206604,1.5438846349716187,78.66850280761719,0.6104512214660645,-1.7320255041122437,1.066025972366333,0.9481716752052307
test_score,rgb,regression,"(0, 0, 17)",9.0,3,5,conc,0,2.7988810539245605,1.5985366106033325,81.67367553710938,0.6263151168823242,-1.7320476770401,1.0985370874404907,0.9625526666641235
train_score,rgb,regression,"(0, 0, 17)",27.0,3,5,conc,0,3.481832265853882,1.7281262874603271,80.88552856445312,0.705716609954834,-1.7320548295974731,1.2439055442810059,1.1095014810562134
val_score,rgb,regression,"(0, 0, 17)",27.0,3,5,conc,0,2.880023717880249,1.5438846349716187,78.66851043701172,0.6104485988616943,-1.732048511505127,1.0660250186920166,0.9481709003448486
test_score,rgb,regression,"(0, 0, 17)",27.0,3,5,conc,0,2.7988808155059814,1.5985366106033325,81.67367553710938,0.6263150572776794,-1.7320492267608643,1.0985370874404907,0.9625526666641235
train_score,rgb,regression,"(0, 0, 18)",9.0,3,5,conc,0,3.481832265853882,1.7281262874603271,80.88552856445312,0.7057167291641235,-1.7320537567138672,1.2439055442810059,1.1095013618469238
val_score,rgb,regression,"(0, 0, 18)",9.0,3,5,conc,0,2.8800251483917236,1.5438846349716187,78.66850280761719,0.6104497909545898,-1.7320374250411987,1.0660253763198853,0.9481711983680725
test_score,rgb,regression,"(0, 0, 18)",9.0,3,5,conc,0,2.798882007598877,1.5985366106033325,81.67367553710938,0.6263159513473511,-1.7320408821105957,1.0985370874404907,0.9625527262687683
train_score,rgb,regression,"(0, 0, 18)",27.0,3,5,conc,0,3.48183274269104,1.7281262874603271,80.88552856445312,0.7057167291641235,-1.7320531606674194,1.2439055442810059,1.1095014810562134
val_score,rgb,regression,"(0, 0, 18)",27.0,3,5,conc,0,2.8800294399261475,1.5438846349716187,78.66851806640625,0.610454261302948,-1.731998085975647,1.0660276412963867,0.9481726884841919
test_score,rgb,regression,"(0, 0, 18)",27.0,3,5,conc,0,2.7988834381103516,1.598536491394043,81.67367553710938,0.6263169050216675,-1.7320342063903809,1.0985370874404907,0.9625528454780579
train_score,rgb,regression,"(0, 0, 19)",9.0,3,5,conc,0,3.48183274269104,1.7281262874603271,80.88552856445312,0.705716609954834,-1.7320548295974731,1.2439055442810059,1.109501600265503
val_score,rgb,regression,"(0, 0, 19)",9.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66850280761719,0.6104483604431152,-1.7320517301559448,1.066024899482727,0.9481708407402039
test_score,rgb,regression,"(0, 0, 19)",9.0,3,5,conc,0,2.7988808155059814,1.5985366106033325,81.67367553710938,0.6263147592544556,-1.732051968574524,1.0985370874404907,0.9625526666641235
train_score,rgb,regression,"(0, 0, 19)",27.0,3,5,conc,0,3.481832265853882,1.7281262874603271,80.88552856445312,0.705716609954834,-1.7320548295974731,1.2439055442810059,1.1095014810562134
val_score,rgb,regression,"(0, 0, 19)",27.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66851806640625,0.6104483008384705,-1.7320517301559448,1.066024899482727,0.9481708407402039
test_score,rgb,regression,"(0, 0, 19)",27.0,3,5,conc,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,rgb,regression,"(0, 0, 19)",81.0,3,5,conc,0,3.481832265853882,1.7281262874603271,80.88552856445312,0.705716609954834,-1.7320548295974731,1.2439055442810059,1.1095014810562134
val_score,rgb,regression,"(0, 0, 19)",81.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66851806640625,0.6104483604431152,-1.7320517301559448,1.066024899482727,0.9481708407402039
test_score,rgb,regression,"(0, 0, 19)",81.0,3,5,conc,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263147592544556,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,rgb,regression,"(0, 0, 20)",9.0,3,5,conc,0,3.481832265853882,1.7281262874603271,80.88552856445312,0.705716609954834,-1.7320548295974731,1.2439055442810059,1.1095014810562134
val_score,rgb,regression,"(0, 0, 20)",9.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66851806640625,0.61044842004776,-1.7320516109466553,1.0660250186920166,0.9481708407402039
test_score,rgb,regression,"(0, 0, 20)",9.0,3,5,conc,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263148188591003,-1.7320510149002075,1.0985370874404907,0.9625526666641235
train_score,rgb,regression,"(0, 0, 20)",27.0,3,5,conc,0,3.481832265853882,1.7281262874603271,80.88552856445312,0.7057165503501892,-1.7320548295974731,1.2439055442810059,1.1095013618469238
val_score,rgb,regression,"(0, 0, 20)",27.0,3,5,conc,0,2.880023241043091,1.5438846349716187,78.66850280761719,0.6104483604431152,-1.7320513725280762,1.066024899482727,0.9481708407402039
test_score,rgb,regression,"(0, 0, 20)",27.0,3,5,conc,0,2.7988805770874023,1.5985366106033325,81.67367553710938,0.6263146996498108,-1.732051968574524,1.0985370874404907,0.9625526070594788
train_score,rgb,regression,"(0, 0, 21)",9.0,3,5,conc,0,3.485440731048584,1.7281262874603271,80.88552856445312,0.7093897461891174,-1.704992651939392,1.2442651987075806,1.10987389087677
val_score,rgb,regression,"(0, 0, 21)",9.0,3,5,conc,0,2.8836920261383057,1.5438846349716187,78.66851043701172,0.6141163110733032,-1.7045093774795532,1.0664986371994019,0.9486173391342163
test_score,rgb,regression,"(0, 0, 21)",9.0,3,5,conc,0,2.8028035163879395,1.5985366106033325,81.67367553710938,0.630232036113739,-1.7026784420013428,1.0985571146011353,0.9629660844802856
train_score,rgb,regression,"(0, 0, 22)",9.0,3,5,conc,0,3.48183274269104,1.7281262874603271,80.88552856445312,0.7057169079780579,-1.7320518493652344,1.2439055442810059,1.1095014810562134
val_score,rgb,regression,"(0, 0, 22)",9.0,3,5,conc,0,2.8800251483917236,1.5438846349716187,78.66851043701172,0.6104502081871033,-1.732034683227539,1.0660256147384644,0.9481716156005859
test_score,rgb,regression,"(0, 0, 22)",9.0,3,5,conc,0,2.798882246017456,1.598536491394043,81.67367553710938,0.6263160109519958,-1.7320406436920166,1.0985369682312012,0.9625527262687683
train_score,rgb,regression,"(0, 0, 22)",27.0,3,5,conc,0,3.481832265853882,1.7281262874603271,80.88552856445312,0.7057165503501892,-1.7320548295974731,1.2439055442810059,1.1095013618469238
val_score,rgb,regression,"(0, 0, 22)",27.0,3,5,conc,0,2.88002347946167,1.5438846349716187,78.66851043701172,0.6104485988616943,-1.732049822807312,1.0660250186920166,0.9481708407402039
test_score,rgb,regression,"(0, 0, 22)",27.0,3,5,conc,0,2.7988808155059814,1.5985366106033325,81.67367553710938,0.6263148784637451,-1.7320501804351807,1.0985370874404907,0.9625526070594788
train_score,rgb,regression,"(0, 0, 23)",9.0,3,5,conc,0,3.4820053577423096,1.7281262874603271,80.88552856445312,0.7058898210525513,-1.7307078838348389,1.2439279556274414,1.1095223426818848
val_score,rgb,regression,"(0, 0, 23)",9.0,3,5,conc,0,2.8801980018615723,1.5438846349716187,78.66851043701172,0.6106211543083191,-1.7306944131851196,1.0660526752471924,0.9481937885284424
test_score,rgb,regression,"(0, 0, 23)",9.0,3,5,conc,0,2.7989871501922607,1.5985366106033325,81.67367553710938,0.6264210343360901,-1.7312253713607788,1.0985370874404907,0.9625635743141174
train_score,rgb,regression,"(0, 0, 24)",9.0,3,5,conc,0,3.4818530082702637,1.7281262874603271,80.88552856445312,0.7057350873947144,-1.7319042682647705,1.2439088821411133,1.109503984451294
val_score,rgb,regression,"(0, 0, 24)",9.0,3,5,conc,0,2.880042791366577,1.5438846349716187,78.66851043701172,0.6104660630226135,-1.7319039106369019,1.0660287141799927,0.9481739401817322
test_score,rgb,regression,"(0, 0, 24)",9.0,3,5,conc,0,2.7988994121551514,1.5985366106033325,81.67367553710938,0.6263334155082703,-1.7319079637527466,1.0985370874404907,0.9625543355941772
train_score,rgb,regression,"(0, 0, 25)",9.0,3,5,conc,0,3.4826717376708984,1.7281262874603271,80.88552856445312,0.7065668106079102,-1.725571632385254,1.244016408920288,1.1096041202545166
val_score,rgb,regression,"(0, 0, 25)",9.0,3,5,conc,0,2.8806567192077637,1.5438846349716187,78.66851043701172,0.6110717058181763,-1.7271708250045776,1.0661237239837646,0.9482540488243103
test_score,rgb,regression,"(0, 0, 25)",9.0,3,5,conc,0,2.7994472980499268,1.598536491394043,81.67367553710938,0.6268958449363708,-1.7276709079742432,1.0985413789749146,0.9625998139381409
train_score,rgb,regression,"(0, 0, 26)",9.0,3,5,conc,0,3.4820549488067627,1.7281262874603271,80.88552856445312,0.7059388160705566,-1.7303330898284912,1.2439346313476562,1.1095279455184937
val_score,rgb,regression,"(0, 0, 26)",9.0,3,5,conc,0,2.880280017852783,1.5438846349716187,78.66851043701172,0.61070317029953,-1.7300784587860107,1.0660609006881714,0.948201060295105
test_score,rgb,regression,"(0, 0, 26)",9.0,3,5,conc,0,2.799030303955078,1.5985366106033325,81.67367553710938,0.6264678835868835,-1.7308893203735352,1.0985379219055176,0.9625653028488159
train_score,rgb,regression,"(0, 0, 0)",9.0,5,2.5,none,0,12.411493301391602,3.3285109996795654,93.3359146118164,1.7473951578140259,-2.236078977584839,2.8286540508270264,2.6489412784576416
val_score,rgb,regression,"(0, 0, 0)",9.0,5,2.5,none,0,10.016845703125,2.936384439468384,92.29964447021484,1.517390251159668,-2.2360610961914062,2.4367706775665283,2.264554262161255
test_score,rgb,regression,"(0, 0, 0)",9.0,5,2.5,none,0,9.80263900756836,3.0181455612182617,93.39227294921875,1.5704944133758545,-2.2360618114471436,2.518146276473999,2.3307318687438965
train_score,rgb,regression,"(0, 0, 0)",27.0,5,2.5,none,0,12.411493301391602,3.3285109996795654,93.3359146118164,1.7473951578140259,-2.236078977584839,2.8286540508270264,2.6489410400390625
val_score,rgb,regression,"(0, 0, 0)",27.0,5,2.5,none,0,10.016845703125,2.936384439468384,92.29964447021484,1.5173903703689575,-2.2360610961914062,2.4367706775665283,2.264554262161255
test_score,rgb,regression,"(0, 0, 0)",27.0,5,2.5,none,0,9.802639961242676,3.0181455612182617,93.39227294921875,1.5704944133758545,-2.2360618114471436,2.518146276473999,2.3307318687438965
train_score,rgb,regression,"(0, 0, 0)",81.0,5,2.5,none,0,12.411493301391602,3.3285109996795654,93.3359146118164,1.7473951578140259,-2.236078977584839,2.8286540508270264,2.6489412784576416
val_score,rgb,regression,"(0, 0, 0)",81.0,5,2.5,none,0,10.016844749450684,2.936384439468384,92.29964447021484,1.5173903703689575,-2.2360610961914062,2.4367706775665283,2.264554262161255
test_score,rgb,regression,"(0, 0, 0)",81.0,5,2.5,none,0,9.80263900756836,3.0181455612182617,93.39227294921875,1.5704944133758545,-2.2360618114471436,2.518146276473999,2.3307318687438965
train_score,rgb,regression,"(0, 0, 0)",243.0,5,2.5,none,0,12.411493301391602,3.3285109996795654,93.3359146118164,1.7473951578140259,-2.236078977584839,2.8286540508270264,2.6489410400390625
val_score,rgb,regression,"(0, 0, 0)",243.0,5,2.5,none,0,10.016845703125,2.936384439468384,92.29964447021484,1.5173903703689575,-2.2360610961914062,2.4367706775665283,2.264554262161255
test_score,rgb,regression,"(0, 0, 0)",243.0,5,2.5,none,0,9.802639961242676,3.0181455612182617,93.39227294921875,1.5704944133758545,-2.2360618114471436,2.518146276473999,2.3307318687438965
train_score,rgb,regression,"(0, 0, 1)",9.0,5,2.5,none,0,12.411513328552246,3.3285109996795654,93.3359146118164,1.7474267482757568,-2.235538959503174,2.8286540508270264,2.6489417552948
val_score,rgb,regression,"(0, 0, 1)",9.0,5,2.5,none,0,10.016860961914062,2.936384439468384,92.29964447021484,1.5174213647842407,-2.23551082611084,2.4367709159851074,2.2645552158355713
test_score,rgb,regression,"(0, 0, 1)",9.0,5,2.5,none,0,9.80266284942627,3.0181455612182617,93.39227294921875,1.570535659790039,-2.23532772064209,2.518146276473999,2.3307318687438965
train_score,rgb,regression,"(0, 0, 2)",9.0,5,2.5,none,0,12.412083625793457,3.3285109996795654,93.3359146118164,1.7483420372009277,-2.2197227478027344,2.8286550045013428,2.648953914642334
val_score,rgb,regression,"(0, 0, 2)",9.0,5,2.5,none,0,10.017378807067871,2.936384439468384,92.29964447021484,1.5181934833526611,-2.221332550048828,2.436776638031006,2.264578104019165
test_score,rgb,regression,"(0, 0, 2)",9.0,5,2.5,none,0,9.803217887878418,3.0181455612182617,93.39227294921875,1.571389079093933,-2.2201712131500244,2.518146276473999,2.3307368755340576
train_score,rgb,regression,"(0, 0, 3)",9.0,5,2.5,none,0,12.411493301391602,3.3285109996795654,93.3359146118164,1.7473952770233154,-2.236078977584839,2.8286540508270264,2.6489412784576416
val_score,rgb,regression,"(0, 0, 3)",9.0,5,2.5,none,0,10.016845703125,2.936384439468384,92.29964447021484,1.517390489578247,-2.236060857772827,2.4367706775665283,2.264554262161255
test_score,rgb,regression,"(0, 0, 3)",9.0,5,2.5,none,0,9.80263900756836,3.0181455612182617,93.39227294921875,1.5704944133758545,-2.2360615730285645,2.518146276473999,2.3307318687438965
train_score,rgb,regression,"(0, 0, 3)",27.0,5,2.5,none,0,12.411493301391602,3.3285109996795654,93.3359146118164,1.7473951578140259,-2.236078977584839,2.8286540508270264,2.6489410400390625
val_score,rgb,regression,"(0, 0, 3)",27.0,5,2.5,none,0,10.016844749450684,2.936384439468384,92.29964447021484,1.5173903703689575,-2.2360610961914062,2.4367706775665283,2.264554262161255
test_score,rgb,regression,"(0, 0, 3)",27.0,5,2.5,none,0,9.80263900756836,3.0181455612182617,93.39227294921875,1.5704944133758545,-2.2360618114471436,2.518146276473999,2.3307318687438965
train_score,rgb,regression,"(0, 0, 3)",81.0,5,2.5,none,0,12.411493301391602,3.3285109996795654,93.3359146118164,1.7473951578140259,-2.236078977584839,2.8286540508270264,2.6489410400390625
val_score,rgb,regression,"(0, 0, 3)",81.0,5,2.5,none,0,10.016845703125,2.936384439468384,92.29964447021484,1.517390251159668,-2.2360610961914062,2.4367706775665283,2.264554262161255
test_score,rgb,regression,"(0, 0, 3)",81.0,5,2.5,none,0,9.80263900756836,3.0181455612182617,93.39227294921875,1.5704944133758545,-2.2360618114471436,2.518146276473999,2.3307316303253174
train_score,rgb,regression,"(0, 0, 4)",9.0,5,2.5,none,0,12.411493301391602,3.3285109996795654,93.3359146118164,1.7473951578140259,-2.236078977584839,2.8286540508270264,2.6489412784576416
val_score,rgb,regression,"(0, 0, 4)",9.0,5,2.5,none,0,10.016844749450684,2.936384439468384,92.29964447021484,1.5173903703689575,-2.2360610961914062,2.4367706775665283,2.264554262161255
test_score,rgb,regression,"(0, 0, 4)",9.0,5,2.5,none,0,9.80263900756836,3.0181455612182617,93.39227294921875,1.5704944133758545,-2.2360618114471436,2.518146276473999,2.3307316303253174
train_score,rgb,regression,"(0, 0, 4)",27.0,5,2.5,none,0,12.411493301391602,3.3285109996795654,93.3359146118164,1.7473951578140259,-2.236078977584839,2.8286540508270264,2.6489412784576416
