,featureType,prblemType,confID,budget,eng_lvls,divide,fusionType,repeats,loss,tp,fp,tn,fn,acc,prec,rec,auc,BC,MCC,thisloss
train_score,rgb,classification,"(0, 0, 7)",27.0,9,2.5,none,0,0.8536520600318909,3893.0,481.0,65844.0,4730.0,0.943882942199707,0.8746286630630493,0.40922990441322327,0.8952164649963379,1.8930423259735107,0.4542732536792755,
val_score,rgb,classification,"(0, 0, 7)",27.0,9,2.5,none,0,2.230929136276245,23007.0,6509.0,504487.0,40867.0,0.9196704030036926,0.7778160572052002,0.35809850692749023,0.8418628573417664,1.0081981420516968,0.399554044008255,
test_score,rgb,classification,"(0, 0, 7)",27.0,9,2.5,none,0,2.1843302249908447,27985.0,3142.0,608762.0,48405.0,0.9255895614624023,0.899193286895752,0.36387085914611816,0.8411722183227539,1.6914422512054443,0.40130382776260376,
train_score,rgb,classification,"(0, 0, 8)",9.0,9,2.5,none,0,0.3848852813243866,133.0,8.0,3838.0,162.0,1.1530946493148804,0.7295454740524292,0.12847790122032166,0.4672050476074219,1.047227144241333,0.2236546128988266,
val_score,rgb,classification,"(0, 0, 8)",9.0,9,2.5,none,0,6.286156177520752,8712.0,4975.0,357294.0,34189.0,0.9118734002113342,0.6247414350509644,0.19158564507961273,0.7503997087478638,1.1217881441116333,0.20514924824237823,
test_score,rgb,classification,"(0, 0, 8)",9.0,9,2.5,none,0,5.669839859008789,15428.0,4432.0,389176.0,34000.0,0.9134419560432434,0.7701951265335083,0.30439192056655884,0.8266229629516602,1.12155282497406,0.3458881378173828,
train_score,rgb,classification,"(0, 0, 9)",9.0,9,2.5,none,0,1.8086905479431152,12191.0,5477.0,398499.0,37148.0,0.9025853872299194,0.6770781874656677,0.23133166134357452,0.8013524413108826,0.917656660079956,0.3042738437652588,
val_score,rgb,classification,"(0, 0, 9)",9.0,9,2.5,none,0,2.0660722255706787,22913.0,5704.0,603213.0,53097.0,0.9156653881072998,0.8009617328643799,0.2988521158695221,0.8483220934867859,1.011918067932129,0.36421331763267517,
test_score,rgb,classification,"(0, 0, 9)",9.0,9,2.5,none,0,2.057354688644409,1518.0,211.0,41325.0,3332.0,1.7670528888702393,0.9005848169326782,0.125,0.8663765788078308,1.0070750713348389,0.3890191614627838,
train_score,rgb,classification,"(0, 0, 10)",9.0,9,2.5,none,0,1.366624355316162,5960.0,289.0,95480.0,6335.0,0.9534013271331787,0.9541521072387695,0.46140220761299133,0.9199903011322021,0.7409453392028809,0.5260682106018066,
val_score,rgb,classification,"(0, 0, 10)",9.0,9,2.5,none,0,1.9138693809509277,7807.0,1834.0,211183.0,18624.0,0.918011486530304,0.8123154044151306,0.2921518087387085,0.8502974510192871,0.7764424085617065,0.39511221647262573,
test_score,rgb,classification,"(0, 0, 10)",9.0,9,2.5,none,0,1.9654139280319214,10104.0,1714.0,450000.0,46397.0,0.9053388237953186,0.8544309139251709,0.1779729425907135,0.8178176283836365,0.7175194025039673,0.21948778629302979,
train_score,rgb,classification,"(0, 0, 11)",9.0,9,2.5,none,0,2.1297059059143066,16768.0,1675.0,326268.0,23987.0,0.9401202201843262,0.9114688038825989,0.4113694429397583,0.898686945438385,1.1389771699905396,0.4703885018825531,
val_score,rgb,classification,"(0, 0, 11)",9.0,9,2.5,none,0,2.1639130115509033,100425.0,11933.0,2087555.0,162533.0,0.9275054335594177,0.8933080434799194,0.380226194858551,0.87152498960495,1.1535919904708862,0.4401003420352936,
test_score,rgb,classification,"(0, 0, 11)",9.0,9,2.5,none,0,2.181671142578125,19412.0,1936.0,401083.0,30744.0,0.9335919618606567,0.9098372459411621,0.37821197509765625,0.8742449879646301,1.1700624227523804,0.4024823009967804,
train_score,rgb,classification,"(0, 0, 12)",9.0,9,2.5,none,0,0.9050528407096863,27248.0,3951.0,855635.0,80237.0,0.9129540920257568,0.8732009530067444,0.253551721572876,0.8683150410652161,0.7180376052856445,0.34254100918769836,
val_score,rgb,classification,"(0, 0, 12)",9.0,9,2.5,none,0,2.09517240524292,2050.0,7710.0,345673.0,41823.0,0.8763957619667053,0.2163131833076477,0.04734739288687706,0.6659227013587952,0.9905214309692383,0.034892939031124115,
test_score,rgb,classification,"(0, 0, 12)",9.0,9,2.5,none,0,1.9344056844711304,618.0,5690.0,223014.0,27902.0,0.8762507438659668,0.10104643553495407,0.022115658968687057,0.6506701707839966,1.018511176109314,-0.017692403867840767,
train_score,rgb,classification,"(0, 0, 12)",27.0,9,2.5,none,0,0.6233623623847961,9489.0,5462.0,257450.0,23320.0,0.9058260321617126,0.6312830448150635,0.28689494729042053,0.7699528336524963,1.0326977968215942,0.3174230456352234,
val_score,rgb,classification,"(0, 0, 12)",27.0,9,2.5,none,0,3.1154720783233643,5621.0,368.0,135578.0,11372.0,0.9282264709472656,0.9391424655914307,0.32831671833992004,0.8496088981628418,0.8428554534912109,0.3841802477836609,
test_score,rgb,classification,"(0, 0, 12)",27.0,9,2.5,none,0,2.594813823699951,4315.0,481.0,100448.0,8235.0,0.9224170446395874,0.8995726704597473,0.34373214840888977,0.835990846157074,0.8598180413246155,0.3813287317752838,
train_score,rgb,classification,"(0, 0, 13)",9.0,9,2.5,none,0,2.1812427043914795,44300.0,10562.0,1002215.0,82342.0,0.9243645071983337,0.8101617693901062,0.35199278593063354,0.8586472868919373,1.3160706758499146,0.38909444212913513,
val_score,rgb,classification,"(0, 0, 13)",9.0,9,2.5,none,0,2.182417392730713,778.0,30.0,5371.0,221.0,2.827033281326294,0.7848471403121948,0.3603684902191162,0.8333064317703247,0.8859824538230896,0.41754478216171265,
test_score,rgb,classification,"(0, 0, 13)",9.0,9,2.5,none,0,2.186544418334961,3325.0,3022.0,105848.0,9682.0,0.8946920037269592,0.5148798823356628,0.23619738221168518,0.660943865776062,1.1024762392044067,0.14738819003105164,
train_score,rgb,classification,"(0, 0, 14)",9.0,9,2.5,none,0,1.4879181385040283,40476.0,8223.0,1019049.0,88160.0,0.9167045950889587,0.8303062319755554,0.31197962164878845,0.8420892357826233,1.039198398590088,0.36703595519065857,
val_score,rgb,classification,"(0, 0, 14)",9.0,9,2.5,none,0,1.9634767770767212,1478.0,162.0,51600.0,5120.0,0.9261850118637085,0.9115879535675049,0.185527041554451,0.8056209087371826,0.9964370727539062,0.2197820246219635,
test_score,rgb,classification,"(0, 0, 14)",9.0,9,2.5,none,0,1.9407374858856201,8991.0,1217.0,279679.0,25718.0,0.9248000383377075,0.8820288777351379,0.2620494067668915,0.8141582608222961,1.1359403133392334,0.2986556589603424,
train_score,rgb,classification,"(0, 0, 15)",9.0,9,2.5,none,0,0.19317476451396942,18209.0,1757.0,366382.0,27587.0,0.9354189038276672,0.9127063751220703,0.3884907066822052,0.8779667615890503,1.1734063625335693,0.41162344813346863,
val_score,rgb,classification,"(0, 0, 15)",9.0,9,2.5,none,0,13.368107795715332,27717.0,8507.0,665062.0,56524.0,0.9230350852012634,0.7681791186332703,0.3314502239227295,0.841955304145813,1.3358139991760254,0.3624711334705353,
test_score,rgb,classification,"(0, 0, 15)",9.0,9,2.5,none,0,10.34719467163086,11782.0,5989.0,326460.0,29436.0,0.9054127335548401,0.6582083106040955,0.2845059633255005,0.8341628313064575,0.9982597827911377,0.32961738109588623,
train_score,rgb,classification,"(0, 0, 16)",9.0,9,2.5,none,0,0.6885026693344116,9860.0,3379.0,154381.0,9819.0,0.9253264665603638,0.7426874041557312,0.5032171010971069,0.883831262588501,1.2978248596191406,0.3140410780906677,
val_score,rgb,classification,"(0, 0, 16)",9.0,9,2.5,none,0,2.5337231159210205,2769.0,6955.0,149232.0,16721.0,0.8663009405136108,0.28283777832984924,0.14107300341129303,0.7274981737136841,1.3969327211380005,0.10084541887044907,
test_score,rgb,classification,"(0, 0, 16)",9.0,9,2.5,none,0,2.404730796813965,2401.0,11437.0,260123.0,31550.0,0.8606982827186584,0.16967535018920898,0.06847932189702988,0.6386013031005859,1.2801501750946045,0.02990124747157097,
train_score,rgb,classification,"(0, 0, 16)",27.0,9,2.5,none,0,0.46654537320137024,56776.0,6111.0,593185.0,18136.0,0.9640381932258606,0.9028257131576538,0.7579026222229004,0.9878020286560059,0.5837762355804443,0.8185262084007263,
val_score,rgb,classification,"(0, 0, 16)",27.0,9,2.5,none,0,3.6124112606048584,1672.0,5076.0,121652.0,14169.0,0.8650134205818176,0.24777711927890778,0.10554888844490051,0.6537309885025024,0.9280892014503479,0.11514970660209656,
test_score,rgb,classification,"(0, 0, 16)",27.0,9,2.5,none,0,3.1065099239349365,1296.0,4558.0,88946.0,10392.0,0.8578789830207825,0.2213870882987976,0.1108829602599144,0.6781207323074341,0.9195336103439331,0.06770838797092438,
train_score,rgb,classification,"(0, 0, 16)",81.0,9,2.5,none,0,0.3132495880126953,8785.0,65.0,214975.0,18123.0,0.92481529712677,0.9926320314407349,0.3252011239528656,0.79755699634552,0.7935912013053894,0.2692292630672455,
val_score,rgb,classification,"(0, 0, 16)",81.0,9,2.5,none,0,4.519021034240723,2382.0,7968.0,331240.0,39955.0,0.8742290139198303,0.2301449328660965,0.05626284331083298,0.606774628162384,0.8842105865478516,0.02988515794277191,
test_score,rgb,classification,"(0, 0, 16)",81.0,9,2.5,none,0,3.544919490814209,1603.0,7159.0,241481.0,29477.0,0.8690239787101746,0.18294909596443176,0.05168300122022629,0.6130276918411255,0.8493337631225586,0.024497220292687416,
train_score,rgb,classification,"(0, 0, 17)",9.0,9,2.5,none,0,2.0797903537750244,11669.0,1584.0,280945.0,24497.0,0.9238850474357605,0.8781720995903015,0.3077954053878784,0.8549707531929016,0.983832597732544,0.35947686433792114,
val_score,rgb,classification,"(0, 0, 17)",9.0,9,2.5,none,0,2.078597068786621,8860.0,2597.0,242545.0,22054.0,0.911845326423645,0.773658037185669,0.272701233625412,0.7917665839195251,1.1136796474456787,0.3085607588291168,
test_score,rgb,classification,"(0, 0, 17)",9.0,9,2.5,none,0,2.0728931427001953,12080.0,2945.0,333004.0,29809.0,0.9160566926002502,0.8046675324440002,0.2832334339618683,0.8378504514694214,0.9904608726501465,0.32731893658638,
train_score,rgb,classification,"(0, 0, 18)",9.0,9,2.5,none,0,2.0857741832733154,596.0,5324.0,208468.0,26060.0,0.8768052458763123,0.10405027866363525,0.022852759808301926,0.656091570854187,0.991398274898529,-0.020790327340364456,
val_score,rgb,classification,"(0, 0, 18)",9.0,9,2.5,none,0,2.087890863418579,63.0,49.0,290583.0,36234.0,0.8905231356620789,0.6057692170143127,0.0017387464176863432,0.5681195259094238,0.8509305715560913,-0.04680904746055603,
test_score,rgb,classification,"(0, 0, 18)",9.0,9,2.5,none,0,2.097702980041504,0.0,0.0,275264.0,34408.0,0.8888999223709106,0.0,0.0,0.4756641685962677,0.7945943474769592,-0.0336359441280365,
train_score,rgb,classification,"(0, 0, 18)",27.0,9,2.5,none,0,2.0858960151672363,7276.0,3088.0,190746.0,16977.0,0.9170547127723694,0.7014909982681274,0.29473450779914856,0.7787193655967712,1.052690029144287,0.2919823229312897,
val_score,rgb,classification,"(0, 0, 18)",27.0,9,2.5,none,0,2.072298765182495,2492.0,239.0,37913.0,2423.0,0.9510998129844666,0.9103608727455139,0.48863914608955383,0.9315484166145325,1.9447189569473267,0.5049427151679993,
test_score,rgb,classification,"(0, 0, 18)",27.0,9,2.5,none,0,2.086892604827881,3243.0,1503.0,66974.0,5287.0,0.9482663869857788,0.6848769187927246,0.3718177080154419,0.8363929986953735,2.1041362285614014,0.38296160101890564,
train_score,rgb,classification,"(0, 0, 19)",9.0,9,2.5,none,0,0.9384816884994507,25305.0,7990.0,616931.0,52855.0,0.9229962825775146,0.7631790041923523,0.3261384963989258,0.8399549126625061,1.3381013870239258,0.3560483455657959,
val_score,rgb,classification,"(0, 0, 19)",9.0,9,2.5,none,0,2.0748472213745117,22521.0,11316.0,624501.0,56618.0,0.9050934314727783,0.6631949543952942,0.2838563024997711,0.8169481754302979,1.0039602518081665,0.3483678996562958,
test_score,rgb,classification,"(0, 0, 19)",9.0,9,2.5,none,0,2.1097898483276367,1802.0,116.0,35029.0,2862.0,1.1760820150375366,0.9468438625335693,0.39448967576026917,0.7150355577468872,0.7543085813522339,0.33025699853897095,
train_score,rgb,classification,"(0, 0, 20)",9.0,9,2.5,none,0,2.020085334777832,26061.0,3678.0,825796.0,78007.0,0.9122136235237122,0.8749207854270935,0.24545222520828247,0.8257630467414856,0.9401448965072632,0.3274243175983429,
val_score,rgb,classification,"(0, 0, 20)",9.0,9,2.5,none,0,2.17114520072937,672.0,151.0,3063.0,1.0,2.1110243797302246,0.9409722089767456,0.0,0.7871593236923218,0.9236369132995605,0.3080019950866699,
test_score,rgb,classification,"(0, 0, 20)",9.0,9,2.5,none,0,2.169374704360962,12637.0,3097.0,345972.0,30892.0,0.9160674214363098,0.8037782907485962,0.28541746735572815,0.8386656641960144,0.9875326752662659,0.32990553975105286,
train_score,rgb,classification,"(0, 0, 21)",9.0,9,2.5,none,0,1.1768244504928589,8047.0,7599.0,277370.0,27579.0,0.8927633762359619,0.5154365301132202,0.22532078623771667,0.7834354639053345,1.3880490064620972,0.126552015542984,
val_score,rgb,classification,"(0, 0, 21)",9.0,9,2.5,none,0,5.218435287475586,2377.0,9023.0,190417.0,22522.0,0.8615168333053589,0.2101115584373474,0.0963752493262291,0.6207742691040039,1.4139457941055298,0.07878129929304123,
test_score,rgb,classification,"(0, 0, 21)",9.0,9,2.5,none,0,4.609731674194336,958.0,4056.0,82032.0,9809.0,0.8612783551216125,0.18070818483829498,0.08224654942750931,0.6656923890113831,1.3376848697662354,-0.01840154081583023,
train_score,rgb,classification,"(0, 0, 21)",27.0,9,2.5,none,0,1.6227062940597534,52894.0,19034.0,1079024.0,84308.0,0.9174696803092957,0.7346060872077942,0.3845045566558838,0.8330622911453247,1.0700716972351074,0.4080505073070526,
val_score,rgb,classification,"(0, 0, 21)",27.0,9,2.5,none,0,6.229568958282471,9102.0,3364.0,203755.0,16931.0,0.9139022827148438,0.727332592010498,0.34443795680999756,0.8288834691047668,1.042400598526001,0.39228978753089905,
test_score,rgb,classification,"(0, 0, 21)",27.0,9,2.5,none,0,5.954417705535889,617.0,567.0,24329.0,2346.0,0.9442692995071411,0.5177083611488342,0.2159961760044098,0.8018972873687744,1.1287750005722046,0.2994701564311981,
train_score,rgb,classification,"(0, 0, 22)",9.0,9,2.5,none,0,0.6253722906112671,12394.0,1142.0,237205.0,17178.0,0.9417045712471008,0.9169926047325134,0.40644899010658264,0.8815786838531494,1.1841163635253906,0.4109719693660736,
val_score,rgb,classification,"(0, 0, 22)",9.0,9,2.5,none,0,3.0379178524017334,28293.0,8584.0,676001.0,57325.0,0.9231347441673279,0.7702462077140808,0.3329069912433624,0.8429172039031982,1.3345996141433716,0.364158570766449,
test_score,rgb,classification,"(0, 0, 22)",9.0,9,2.5,none,0,2.5502493381500244,6661.0,3139.0,186654.0,16727.0,0.9072845578193665,0.6722509264945984,0.2821202278137207,0.842341959476471,0.9825006723403931,0.31415149569511414,
train_score,rgb,classification,"(0, 0, 23)",9.0,9,2.5,none,0,2.1925342082977295,3632.0,187.0,63303.0,4419.0,0.9764096140861511,0.9504132270812988,0.4459573030471802,0.9433714151382446,1.2896170616149902,0.5774292349815369,
val_score,rgb,classification,"(0, 0, 23)",9.0,9,2.5,none,0,2.194309949874878,705.0,86.0,19378.0,1643.0,0.9416314959526062,0.8786764740943909,0.31256282329559326,0.9978214502334595,0.7330789566040039,0.3767026960849762,
test_score,rgb,classification,"(0, 0, 23)",9.0,9,2.5,none,0,2.1956565380096436,13159.0,2386.0,556144.0,56694.0,0.9059864282608032,0.8460643887519836,0.18778833746910095,0.8287165760993958,0.7142992615699768,0.23661786317825317,
train_score,rgb,classification,"(0, 0, 24)",9.0,9,2.5,none,0,0.23661267757415771,10532.0,4013.0,165011.0,10555.0,0.9230780005455017,0.7220451831817627,0.5014506578445435,0.8664717674255371,1.343277931213379,0.3080286681652069,
val_score,rgb,classification,"(0, 0, 24)",9.0,9,2.5,none,0,4.772118091583252,0.0,24.0,240.0,33.0,0.861965000629425,0.2580236792564392,0.13584007322788239,0.7062541842460632,1.4643827676773071,0.09314678609371185,
test_score,rgb,classification,"(0, 0, 24)",9.0,9,2.5,none,0,3.5286669731140137,2436.0,11991.0,265009.0,32195.0,0.8595811128616333,0.1651427447795868,0.06814280152320862,0.6364752054214478,1.2959128618240356,0.029018467292189598,
train_score,rgb,classification,"(0, 0, 24)",27.0,9,2.5,none,0,0.07522635906934738,4074.0,241.0,93200.0,7638.0,0.929793119430542,0.9451205134391785,0.3433660864830017,0.8775646686553955,0.8638135194778442,0.5349701642990112,
val_score,rgb,classification,"(0, 0, 24)",27.0,9,2.5,none,0,5.852404594421387,11134.0,7303.0,398733.0,39664.0,0.8972051739692688,0.6033188104629517,0.21862739324569702,0.7493833303451538,0.9509670734405518,0.25703108310699463,
test_score,rgb,classification,"(0, 0, 24)",27.0,9,2.5,none,0,4.488001823425293,14373.0,10091.0,517077.0,51523.0,0.8977822661399841,0.5866830348968506,0.218047633767128,0.7516525387763977,0.9487637281417847,0.2505548596382141,
train_score,rgb,classification,"(0, 0, 24)",81.0,9,2.5,none,0,0.03064064495265484,8137.0,6393.0,244487.0,23287.0,0.8975880742073059,0.5561341643333435,0.25675851106643677,0.7364805340766907,1.1273915767669678,0.2266845703125,
val_score,rgb,classification,"(0, 0, 24)",81.0,9,2.5,none,0,7.757762908935547,21304.0,13462.0,478578.0,40201.0,0.9040083289146423,0.6128864884376526,0.34676656126976013,0.7742117643356323,1.1357265710830688,0.3306223750114441,
test_score,rgb,classification,"(0, 0, 24)",81.0,9,2.5,none,0,7.340614318847656,5519.0,4590.0,144466.0,13172.0,0.8942402601242065,0.5447105765342712,0.293731153011322,0.7483914494514465,1.1491647958755493,0.4053458273410797,
train_score,rgb,classification,"(0, 0, 25)",9.0,9,2.5,none,0,2.0811100006103516,0.0,0.0,324160.0,40520.0,0.8889023065567017,0.0,0.0,0.48748713731765747,0.7824885845184326,0.01921277493238449,
val_score,rgb,classification,"(0, 0, 25)",9.0,9,2.5,none,0,2.0758156776428223,3124.0,4773.0,342627.0,40301.0,0.8853316307067871,0.3955932557582855,0.07204630970954895,0.8295431137084961,0.9317657947540283,0.370026171207428,
test_score,rgb,classification,"(0, 0, 25)",9.0,9,2.5,none,0,2.085578441619873,21775.0,5988.0,565489.0,49663.0,0.9150479435920715,0.7859384417533875,0.3044039011001587,0.8397732973098755,1.935775876045227,0.34866178035736084,
train_score,rgb,classification,"(0, 0, 26)",9.0,9,2.5,none,0,2.189344644546509,6187.0,1810.0,201454.0,18861.0,0.931519627571106,0.7695030570030212,0.27953648567199707,0.8249475955963135,1.0632014274597168,0.26720792055130005,
val_score,rgb,classification,"(0, 0, 26)",9.0,9,2.5,none,0,2.1900293827056885,8834.0,5565.0,356495.0,36624.0,0.9028067588806152,0.6123088598251343,0.18920744955539703,0.7328746914863586,1.1011505126953125,0.20750212669372559,
test_score,rgb,classification,"(0, 0, 26)",9.0,9,2.5,none,0,2.1859376430511475,935.0,105.0,12255.0,837.0,0.9464415311813354,0.8358585834503174,0.36539772152900696,0.8903045654296875,1.1406787633895874,0.42074570059776306,
train_score,rgb,classification,"(0, 0, 0)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.625,0.9143762588500977,0.0,1.9474331140518188
val_score,rgb,classification,"(0, 0, 0)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.625,0.9143692255020142,0.0,1.947431206703186
test_score,rgb,classification,"(0, 0, 0)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.6125000715255737,0.9141645431518555,0.0,1.94559645652771
train_score,rgb,classification,"(0, 0, 0)",27.0,9,5,avg,0,,26835.0,4037.0,255243.0,5575.0,0.9670462608337402,0.8692342638969421,0.8279851675033569,0.989538311958313,0.7054107189178467,0.8236487507820129,0.39101552963256836
val_score,rgb,classification,"(0, 0, 0)",27.0,9,5,avg,0,,1226.0,5279.0,57721.0,6649.0,0.8317034244537354,0.18847040832042694,0.1556825339794159,0.5959897637367249,1.7655540704727173,0.07939163595438004,10.686162948608398
test_score,rgb,classification,"(0, 0, 0)",27.0,9,5,avg,0,,1010.0,3185.0,35135.0,3780.0,0.8384365439414978,0.24076281487941742,0.21085594594478607,0.7106789946556091,1.522361397743225,0.06103849038481712,8.173439025878906
train_score,rgb,classification,"(0, 0, 1)",9.0,9,5,avg,0,,7245.0,2469.0,256811.0,25165.0,0.9052722454071045,0.745830774307251,0.22354212403297424,0.911431074142456,1.962070345878601,0.4166104197502136,1.15302312374115
val_score,rgb,classification,"(0, 0, 1)",9.0,9,5,avg,0,,0.0,41.0,62959.0,7875.0,0.8883087038993835,0.0,0.0,0.6303748488426208,2.4952638149261475,0.04744332283735275,5.710751056671143
test_score,rgb,classification,"(0, 0, 1)",9.0,9,5,avg,0,,0.0,56.0,38264.0,4790.0,0.8875885009765625,0.0,0.0,0.7811230421066284,2.1295907497406006,0.09958718717098236,2.00238299369812
train_score,rgb,classification,"(0, 0, 2)",9.0,9,5,avg,0,,8940.0,912.0,258368.0,23470.0,0.9164191484451294,0.9074299931526184,0.27584078907966614,0.9304065704345703,1.5339738130569458,0.5087953805923462,1.0477508306503296
val_score,rgb,classification,"(0, 0, 2)",9.0,9,5,avg,0,,73.0,48.0,62952.0,7802.0,0.8892407417297363,0.6033057570457458,0.009269841015338898,0.6454191207885742,2.0975492000579834,0.10124756395816803,5.084777355194092
test_score,rgb,classification,"(0, 0, 2)",9.0,9,5,avg,0,,0.0,104.0,38216.0,4790.0,0.8864752054214478,0.0,0.0,0.7843695878982544,1.7938939332962036,0.07824727892875671,1.9754515886306763
train_score,rgb,classification,"(0, 0, 3)",9.0,9,5,avg,0,,17495.0,3148.0,256132.0,14915.0,0.9380741119384766,0.8475027680397034,0.5398025512695312,0.9691343307495117,0.449081689119339,0.6736224889755249,0.7113373875617981
val_score,rgb,classification,"(0, 0, 3)",9.0,9,5,avg,0,,618.0,886.0,62114.0,7257.0,0.8851071000099182,0.41090425848960876,0.0784761905670166,0.6633413434028625,0.7026441097259521,0.13623549044132233,3.0287911891937256
test_score,rgb,classification,"(0, 0, 3)",9.0,9,5,avg,0,,300.0,831.0,37489.0,4490.0,0.8765713572502136,0.2652519941329956,0.06263048201799393,0.7945852279663086,0.5869356393814087,0.07403028011322021,1.8408203125
train_score,rgb,classification,"(0, 0, 3)",27.0,9,5,avg,0,,21520.0,4338.0,254942.0,10890.0,0.9477928876876831,0.8322376012802124,0.6639925837516785,0.9777487516403198,0.6114732027053833,0.7265155911445618,0.5929831266403198
val_score,rgb,classification,"(0, 0, 3)",27.0,9,5,avg,0,,684.0,2582.0,60418.0,7191.0,0.8621094822883606,0.2094305008649826,0.0868571400642395,0.6451027393341064,0.9200361371040344,0.06740383058786392,3.996049404144287
test_score,rgb,classification,"(0, 0, 3)",27.0,9,5,avg,0,,742.0,2282.0,36038.0,4048.0,0.8531663417816162,0.24537037312984467,0.15490604937076569,0.771826446056366,0.7806369662284851,0.07687052339315414,2.3559823036193848
train_score,rgb,classification,"(0, 0, 4)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.5810929536819458,0.6904398202896118,-0.0023671938106417656,2.178941249847412
val_score,rgb,classification,"(0, 0, 4)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.5618686676025391,0.69020015001297,0.02958851121366024,2.182170867919922
test_score,rgb,classification,"(0, 0, 4)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.5535481572151184,0.6919552683830261,0.051412150263786316,2.1808793544769287
train_score,rgb,classification,"(0, 0, 5)",9.0,9,5,avg,0,,15701.0,3620.0,255660.0,16709.0,0.9303054213523865,0.8126391172409058,0.48444923758506775,0.9533973932266235,0.9471518993377686,0.6061177849769592,0.8870260715484619
val_score,rgb,classification,"(0, 0, 5)",9.0,9,5,avg,0,,549.0,1313.0,61687.0,7326.0,0.8781088590621948,0.29484423995018005,0.06971428543329239,0.6915169358253479,1.0201112031936646,0.13666005432605743,2.362290382385254
test_score,rgb,classification,"(0, 0, 5)",9.0,9,5,avg,0,,256.0,1021.0,37299.0,4534.0,0.8711435794830322,0.20046985149383545,0.05344467610120773,0.7709770202636719,1.0278712511062622,0.034562669694423676,1.880698561668396
train_score,rgb,classification,"(0, 0, 5)",27.0,9,5,avg,0,,21182.0,3632.0,255648.0,11228.0,0.9490554332733154,0.8536310195922852,0.6535637378692627,0.9751281142234802,1.271232008934021,0.7259824275970459,0.6488721370697021
val_score,rgb,classification,"(0, 0, 5)",27.0,9,5,avg,0,,859.0,2793.0,60207.0,7016.0,0.8616012930870056,0.23521357774734497,0.10907936841249466,0.6538347601890564,1.4657710790634155,0.11196162551641464,3.3144214153289795
test_score,rgb,classification,"(0, 0, 5)",27.0,9,5,avg,0,,595.0,1940.0,36380.0,4195.0,0.8576897382736206,0.23471400141716003,0.12421711534261703,0.7682005167007446,1.4446699619293213,0.07909472286701202,2.1657776832580566
train_score,rgb,classification,"(0, 0, 6)",9.0,9,5,avg,0,,17364.0,3993.0,255287.0,15046.0,0.9347277283668518,0.8130355477333069,0.5357605814933777,0.9657930731773376,0.7400109171867371,0.63775634765625,0.7249288558959961
val_score,rgb,classification,"(0, 0, 6)",9.0,9,5,avg,0,,821.0,2811.0,60189.0,7054.0,0.8608109354972839,0.22604624927043915,0.10425397008657455,0.6181668043136597,0.8899991512298584,0.05294092744588852,4.519372463226318
test_score,rgb,classification,"(0, 0, 6)",9.0,9,5,avg,0,,571.0,1325.0,36995.0,4219.0,0.8713988661766052,0.3011603355407715,0.11920668184757233,0.7943863272666931,0.6016106605529785,0.11165139824151993,2.013375997543335
train_score,rgb,classification,"(0, 0, 7)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.5099090337753296,0.7142928242683411,-0.06225132569670677,2.20662522315979
val_score,rgb,classification,"(0, 0, 7)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.48498600721359253,0.7113704681396484,0.0003274313057772815,2.2119710445404053
test_score,rgb,classification,"(0, 0, 7)",9.0,9,5,avg,0,,0.0,0.0,38320.0,4790.0,0.888887345790863,0.0,0.0,0.41757526993751526,0.7180307507514954,0.018407324329018593,2.2422659397125244
train_score,rgb,classification,"(0, 0, 8)",9.0,9,5,avg,0,,26386.0,3049.0,256231.0,6024.0,0.9688944816589355,0.8964158296585083,0.8141314387321472,0.9912978410720825,0.5971546173095703,0.8375126123428345,0.3844093680381775
val_score,rgb,classification,"(0, 0, 8)",9.0,9,5,avg,0,,1317.0,4507.0,58493.0,6558.0,0.843880295753479,0.22613324224948883,0.16723810136318207,0.6496670842170715,1.129954218864441,0.08524216711521149,4.992833614349365
test_score,rgb,classification,"(0, 0, 8)",9.0,9,5,avg,0,,835.0,2945.0,35375.0,3955.0,0.8399442434310913,0.22089947760105133,0.1743215024471283,0.7399632930755615,0.9139966368675232,0.03938394412398338,2.8907241821289062
train_score,rgb,classification,"(0, 0, 9)",9.0,9,5,avg,0,,0.0,0.0,259280.0,32410.0,0.8888989090919495,0.0,0.0,0.7722930908203125,0.6555997729301453,0.23142631351947784,2.0068976879119873
val_score,rgb,classification,"(0, 0, 9)",9.0,9,5,avg,0,,0.0,0.0,63000.0,7875.0,0.888886570930481,0.0,0.0,0.6582546830177307,0.6666032075881958,0.041647572070360184,2.113924741744995
